Year,Week,SMN,SMT,VCI,TCI,VHI,Region
1996,42,0.19,0.81,59.17,35.38,47.28,12
1996,43,4.76,0.37,23.77,73.6,48.69,12
1996,44,4.81,4.97,48.32,29.0,38.66,12
1996,45,4.79,4.89,43.35,17.46,30.4,12
1996,46,3.69,2.84,26.51,25.92,26.22,12
1996,47,4.24,0.42,5.17,57.72,31.45,12
1996,48,4.11,4.86,41.39,23.12,32.25,12
1996,49,1.37,1.32,15.3,26.42,20.86,12
1996,50,0.78,0.36,2.93,32.77,17.85,12
1996,51,4.24,3.0,41.78,28.55,35.16,12
1996,52,0.29,4.95,8.87,27.96,18.42,12
1997,1,2.05,3.91,9.71,19.9,14.8,12
1997,2,0.47,4.81,40.48,39.64,40.06,12
1997,3,3.84,4.93,45.65,40.54,43.1,12
1997,4,4.7,0.77,38.34,22.26,30.3,12
1997,5,1.94,2.27,39.16,41.76,40.46,12
1997,6,2.44,1.44,44.38,57.72,51.05,12
1997,7,2.41,4.27,9.41,52.48,30.94,12
1997,8,2.29,0.64,54.58,47.17,50.88,12
1997,9,4.4,4.47,47.18,46.45,46.81,12
1997,10,0.45,1.92,55.57,51.59,53.58,12
1997,11,0.55,2.98,59.91,56.97,58.44,12
1997,12,0.26,0.2,37.82,61.7,49.76,12
1997,13,2.9,1.32,43.71,51.27,47.49,12
1997,14,4.66,4.32,40.7,41.47,41.09,12
1997,15,0.48,1.84,46.52,63.67,55.1,12
1997,16,0.22,1.05,88.05,66.21,77.13,12
1997,17,2.35,1.7,35.1,50.75,42.92,12
1997,18,0.5,1.54,82.0,65.33,73.67,12
1997,19,4.47,4.12,72.51,42.95,57.73,12
1997,20,1.78,1.45,66.89,66.05,66.47,12
1997,21,2.14,1.61,98.93,70.9,84.91,12
1997,22,4.16,0.36,69.42,92.59,81.0,12
1997,23,4.35,4.24,83.35,78.08,80.71,12
1997,24,3.06,3.5,75.82,53.08,64.45,12
1997,25,0.14,3.33,88.55,84.98,86.76,12
1997,26,3.8,0.31,92.04,63.83,77.93,12
1997,27,3.2,4.36,71.81,65.6,68.7,12
1997,28,4.69,1.5,68.64,61.08,64.86,12
1997,29,1.75,4.95,84.45,49.8,67.13,12
1997,30,2.25,3.69,64.35,64.09,64.22,12
1997,31,1.15,4.24,49.66,76.64,63.15,12
1997,32,4.91,2.12,75.13,34.45,54.79,12
1997,33,3.54,2.01,65.94,45.41,55.67,12
1997,34,1.19,1.47,55.03,55.5,55.27,12
1997,35,1.15,4.62,43.9,66.15,55.03,12
1997,36,2.88,2.8,40.67,47.16,43.91,12
1997,37,1.18,1.55,25.59,22.68,24.14,12
1997,38,4.9,0.53,52.37,46.25,49.31,12
1997,39,2.35,1.86,40.97,55.21,48.09,12
1997,40,0.13,4.68,38.96,55.41,47.19,12
1997,41,2.24,0.19,37.76,46.41,42.09,12
1997,42,4.0,2.63,32.34,37.29,34.82,12
1997,43,3.27,4.69,41.24,36.31,38.77,12
1997,44,4.29,4.5,42.35,32.93,37.64,12
1997,45,4.26,4.49,39.67,42.84,41.25,12
1997,46,0.45,1.45,10.01,31.35,20.68,12
1997,47,2.02,2.8,15.15,5.78,10.46,12
1997,48,1.45,2.07,59.82,32.27,46.05,12
1997,49,4.01,2.75,5.1,24.3,14.7,12
1997,50,2.18,1.79,6.91,39.42,23.16,12
1997,51,3.06,3.6,38.12,23.23,30.67,12
1997,52,1.65,0.84,38.73,29.28,34.01,12
1998,1,0.26,3.61,36.04,39.71,37.88,12
1998,2,2.85,2.34,21.26,28.94,25.1,12
1998,3,2.43,2.1,21.57,18.56,20.06,12
1998,4,4.61,2.02,42.83,38.8,40.81,12
1998,5,3.17,4.87,47.39,30.7,39.05,12
1998,6,1.42,0.37,31.82,60.18,46.0,12
1998,7,4.21,1.7,31.25,37.76,34.51,12
1998,8,0.39,0.21,61.52,62.62,62.07,12
1998,9,3.23,4.3,59.2,46.99,53.1,12
1998,10,0.39,1.77,48.14,44.43,46.29,12
1998,11,4.11,4.05,58.64,49.26,53.95,12
1998,12,0.58,4.34,54.9,48.17,51.54,12
1998,13,4.92,1.51,43.47,54.02,48.75,12
1998,14,2.47,1.44,63.7,40.59,52.14,12
1998,15,1.79,3.53,47.93,70.63,59.28,12
1998,16,4.62,3.62,37.72,66.85,52.29,12
1998,17,1.63,4.88,76.48,56.21,66.34,12
1998,18,3.35,2.72,63.5,72.09,67.8,12
1998,19,3.19,2.82,72.11,66.36,69.24,12
1998,20,3.07,0.43,79.42,60.58,70.0,12
1998,21,0.79,4.93,52.92,72.31,62.62,12
1998,22,2.98,1.99,74.32,71.11,72.71,12
1998,23,2.32,1.78,53.19,49.9,51.54,12
1998,24,3.82,3.24,72.16,63.66,67.91,12
1998,25,0.89,0.78,89.82,61.49,75.66,12
1998,26,4.46,3.72,62.51,88.32,75.41,12
1998,27,4.62,1.62,77.91,77.85,77.88,12
1998,28,1.82,0.38,75.28,43.63,59.46,12
1998,29,0.92,1.06,79.81,100.0,89.91,12
1998,30,2.47,1.45,69.9,39.24,54.57,12
1998,31,1.06,2.13,53.24,71.93,62.58,12
1998,32,1.66,0.67,44.03,71.23,57.63,12
1998,33,3.63,2.74,52.55,48.33,50.44,12
1998,34,3.22,0.8,63.06,63.45,63.25,12
1998,35,4.67,2.54,72.93,49.02,60.98,12
1998,36,2.96,1.01,72.95,64.24,68.6,12
1998,37,2.23,1.01,38.49,44.34,41.42,12
1998,38,3.67,4.51,32.45,44.49,38.47,12
1998,39,2.99,2.09,56.19,38.84,47.51,12
1998,40,4.71,4.71,48.92,50.16,49.54,12
1998,41,0.37,1.03,46.73,44.57,45.65,12
1998,42,0.31,3.81,51.61,32.18,41.89,12
1998,43,0.33,3.15,46.87,43.05,44.96,12
1998,44,1.63,4.25,37.3,35.16,36.23,12
1998,45,2.65,3.34,16.83,43.5,30.17,12
1998,46,1.84,4.75,29.13,57.44,43.28,12
1998,47,4.2,0.93,56.32,26.59,41.45,12
1998,48,2.89,0.83,72.53,24.0,48.27,12
1998,49,1.19,1.75,52.34,45.84,49.09,12
1998,50,1.11,4.42,20.32,36.36,28.34,12
1998,51,3.63,4.43,26.58,32.14,29.36,12
1998,52,2.56,1.53,40.63,40.08,40.36,12
1999,1,1.94,2.19,22.24,55.7,38.97,12
1999,2,4.76,3.31,45.4,40.6,43.0,12
1999,3,0.74,2.84,33.65,33.25,33.45,12
1999,4,3.05,1.0,58.97,32.23,45.6,12
1999,5,2.26,2.2,26.24,55.82,41.03,12
1999,6,1.84,0.57,35.12,44.59,39.86,12
1999,7,2.37,1.3,68.85,36.27,52.56,12
1999,8,1.96,4.76,28.23,53.31,40.77,12
1999,9,1.62,4.1,53.26,35.36,44.31,12
1999,10,1.63,0.44,75.18,46.12,60.65,12
1999,11,4.35,0.67,61.19,69.16,65.18,12
1999,12,2.06,0.56,60.15,79.23,69.69,12
1999,13,1.38,2.02,40.47,49.27,44.87,12
1999,14,0.39,4.1,73.32,64.07,68.7,12
1999,15,1.44,0.51,55.36,62.37,58.87,12
1999,16,4.39,4.38,70.85,59.74,65.3,12
1999,17,3.7,3.27,65.22,38.29,51.75,12
1999,18,3.3,4.23,81.85,55.94,68.9,12
1999,19,1.92,2.52,54.73,59.65,57.19,12
1999,20,3.34,0.11,71.62,50.55,61.08,12
1999,21,0.8,1.95,53.58,66.44,60.01,12
1999,22,3.71,1.7,72.13,54.59,63.36,12
1999,23,4.95,3.07,72.4,68.97,70.68,12
1999,24,2.03,0.1,93.37,62.1,77.73,12
1999,25,2.5,3.59,59.91,57.14,58.53,12
1999,26,1.38,0.77,54.74,65.63,60.18,12
1999,27,2.05,1.08,92.14,64.8,78.47,12
1999,28,0.32,4.62,38.69,53.24,45.96,12
1999,29,2.5,2.61,80.01,52.55,66.28,12
1999,30,4.8,2.79,56.61,61.3,58.96,12
1999,31,2.24,0.92,57.24,73.56,65.4,12
1999,32,4.57,1.71,42.58,51.03,46.8,12
1999,33,4.96,2.9,41.89,51.98,46.94,12
1999,34,3.43,3.44,38.12,56.39,47.26,12
1999,35,4.36,2.27,48.24,58.04,53.14,12
1999,36,0.26,4.3,60.18,36.08,48.13,12
1999,37,0.8,2.41,45.29,40.31,42.8,12
1999,38,4.7,1.48,43.43,44.56,44.0,12
1999,39,3.63,3.19,19.78,54.05,36.91,12
1999,40,1.63,3.92,39.25,46.15,42.7,12
1999,41,3.88,4.31,46.01,32.64,39.33,12
1999,42,1.75,0.37,23.3,46.18,34.74,12
1999,43,2.62,4.9,47.25,51.7,49.47,12
1999,44,0.99,4.78,44.12,33.75,38.93,12
1999,45,0.65,2.1,45.72,29.31,37.51,12
1999,46,3.07,3.03,30.04,54.17,42.1,12
1999,47,1.03,0.16,20.97,67.93,44.45,12
1999,48,3.89,4.66,47.89,47.34,47.61,12
1999,49,1.37,0.78,33.74,16.26,25.0,12
1999,50,4.86,2.42,27.91,29.98,28.95,12
1999,51,1.09,0.39,31.72,33.03,32.37,12
1999,52,4.89,3.6,27.39,52.98,40.19,12
2000,1,1.52,2.56,26.5,46.06,36.28,12
2000,2,1.17,0.37,68.34,52.44,60.39,12
2000,3,4.79,2.76,68.99,49.38,59.18,12
2000,4,0.35,0.18,29.58,29.84,29.71,12
2000,5,4.76,3.2,70.07,38.06,54.06,12
2000,6,2.66,2.55,37.19,54.59,45.89,12
2000,7,4.94,4.55,14.32,36.67,25.49,12
2000,8,0.52,3.75,61.37,27.57,44.47,12
2000,9,0.47,2.95,45.84,62.73,54.28,12
2000,10,1.96,1.33,65.28,52.8,59.04,12
2000,11,4.47,2.29,51.15,61.03,56.09,12
2000,12,4.69,2.72,55.85,45.46,50.65,12
2000,13,0.62,2.97,54.33,42.1,48.21,12
2000,14,0.36,4.26,81.78,70.64,76.21,12
2000,15,3.94,2.47,57.85,64.0,60.93,12
2000,16,4.48,4.8,39.11,62.29,50.7,12
2000,17,2.72,1.58,50.68,66.3,58.49,12
2000,18,0.45,1.1,95.54,55.79,75.67,12
2000,19,4.52,4.18,45.09,71.2,58.15,12
2000,20,4.78,0.11,63.96,75.35,69.65,12
2000,21,3.37,4.9,85.91,76.95,81.43,12
2000,22,1.31,3.91,69.47,86.78,78.12,12
2000,23,1.14,3.86,60.25,80.65,70.45,12
2000,24,4.16,0.14,64.49,64.12,64.31,12
2000,25,2.96,4.03,81.72,61.89,71.81,12
2000,26,0.9,0.42,89.15,50.27,69.71,12
2000,27,0.29,2.87,90.21,77.32,83.77,12
2000,28,4.85,2.53,85.99,56.84,71.42,12
2000,29,1.62,2.0,47.94,59.04,53.49,12
2000,30,3.26,2.76,94.52,52.09,73.3,12
2000,31,2.13,3.35,51.86,43.4,47.63,12
2000,32,1.49,2.64,53.13,50.13,51.63,12
2000,33,3.74,3.77,66.42,60.9,63.66,12
2000,34,0.36,2.75,61.59,49.92,55.76,12
2000,35,0.33,3.24,55.32,42.33,48.82,12
2000,36,4.43,0.58,37.74,62.6,50.17,12
2000,37,2.12,1.71,59.49,48.87,54.18,12
2000,38,3.52,4.61,44.06,52.09,48.07,12
2000,39,3.6,2.15,43.37,42.1,42.73,12
2000,40,1.65,1.68,56.19,50.02,53.11,12
2000,41,2.71,0.79,38.16,35.32,36.74,12
2000,42,4.03,4.13,8.48,38.96,23.72,12
2000,43,0.47,1.85,7.95,16.54,12.25,12
2000,44,2.32,0.55,15.28,11.83,13.56,12
2000,45,1.95,0.8,28.75,22.28,25.51,12
2000,46,0.13,3.1,18.86,39.84,29.35,12
2000,47,3.07,0.86,38.97,40.88,39.92,12
2000,48,2.88,3.08,35.53,52.94,44.24,12
2000,49,4.97,4.38,23.13,25.74,24.44,12
2000,50,2.82,3.14,27.13,28.25,27.69,12
2000,51,3.47,4.87,39.93,45.07,42.5,12
2000,52,4.6,2.02,51.87,43.39,47.63,12
2001,1,2.42,3.06,43.3,23.31,33.3,12
2001,2,2.63,4.3,56.67,35.73,46.2,12
2001,3,2.54,3.97,13.38,51.6,32.49,12
2001,4,3.57,0.14,49.61,31.74,40.67,12
2001,5,4.64,0.15,39.58,54.78,47.18,12
2001,6,3.34,3.03,46.44,49.17,47.81,12
2001,7,4.97,2.36,59.88,48.66,54.27,12
2001,8,2.02,0.93,25.95,49.63,37.79,12
2001,9,2.51,4.04,58.84,43.47,51.16,12
2001,10,4.29,2.39,68.06,46.68,57.37,12
2001,11,1.93,2.44,49.75,56.3,53.03,12
2001,12,0.51,0.11,45.83,71.14,58.48,12
2001,13,0.93,4.52,62.12,66.04,64.08,12
2001,14,2.3,3.79,73.24,66.32,69.78,12
2001,15,1.76,2.72,83.64,66.57,75.1,12
2001,16,4.16,2.85,69.29,70.96,70.12,12
2001,17,0.33,3.46,84.4,57.88,71.14,12
2001,18,1.74,2.64,60.13,63.54,61.84,12
2001,19,4.75,4.04,67.12,68.14,67.63,12
2001,20,1.57,1.79,70.65,63.18,66.91,12
2001,21,0.46,4.1,61.44,42.82,52.13,12
2001,22,0.44,3.31,69.21,54.79,62.0,12
2001,23,4.58,3.03,40.83,53.22,47.03,12
2001,24,0.72,1.0,65.75,67.91,66.83,12
2001,25,3.82,1.99,57.25,64.18,60.72,12
2001,26,2.21,0.76,58.57,66.14,62.36,12
2001,27,2.46,4.48,52.56,56.44,54.5,12
2001,28,3.9,3.76,78.89,59.82,69.35,12
2001,29,1.1,4.21,75.66,72.64,74.15,12
2001,30,4.18,3.12,42.02,50.81,46.42,12
2001,31,2.74,0.22,68.7,54.78,61.74,12
2001,32,0.89,1.57,68.4,57.4,62.9,12
2001,33,0.48,2.39,46.35,46.98,46.66,12
2001,34,3.58,2.91,46.39,61.82,54.1,12
2001,35,2.66,1.21,57.52,34.92,46.22,12
2001,36,1.68,1.49,49.28,47.0,48.14,12
2001,37,4.64,0.23,63.72,60.43,62.08,12
2001,38,3.33,4.96,49.18,53.89,51.54,12
2001,39,3.88,1.86,25.7,48.48,37.09,12
2001,40,2.44,0.87,47.96,24.46,36.21,12
2001,41,2.51,1.51,25.01,54.87,39.94,12
2001,42,2.46,0.89,12.96,35.52,24.24,12
2001,43,1.87,4.17,21.31,30.46,25.88,12
2001,44,2.9,3.94,0.0,35.66,17.83,12
2001,45,1.32,4.25,46.14,29.39,37.77,12
2001,46,1.85,2.13,36.09,50.04,43.07,12
2001,47,4.1,4.52,24.27,39.39,31.83,12
2001,48,1.09,3.88,54.85,36.16,45.51,12
2001,49,2.57,3.85,20.13,39.16,29.64,12
2001,50,4.03,1.81,34.13,26.93,30.53,12
2001,51,1.02,4.79,8.75,26.29,17.52,12
2001,52,4.65,0.67,27.71,37.28,32.5,12
2002,1,2.48,2.75,30.94,46.21,38.57,12
2002,2,3.31,2.93,37.63,29.59,33.61,12
2002,3,3.58,1.76,34.19,50.82,42.5,12
2002,4,1.24,3.25,62.61,38.48,50.55,12
2002,5,2.39,2.76,29.34,48.01,38.67,12
2002,6,2.44,3.59,43.61,58.19,50.9,12
2002,7,2.43,3.65,62.34,53.57,57.95,12
2002,8,0.88,0.91,46.68,38.98,42.83,12
2002,9,0.26,2.85,35.37,69.75,52.56,12
2002,10,0.29,0.41,43.99,31.44,37.71,12
2002,11,3.97,1.78,61.58,41.44,51.51,12
2002,12,1.21,0.28,46.74,59.11,52.92,12
2002,13,4.71,1.38,48.82,49.21,49.02,12
2002,14,3.18,1.4,49.85,54.78,52.32,12
2002,15,3.59,1.12,100.0,65.66,82.83,12
2002,16,4.19,1.86,40.11,50.72,45.42,12
2002,17,0.63,4.26,75.44,44.1,59.77,12
2002,18,4.96,0.2,78.67,55.68,67.18,12
2002,19,0.51,2.29,76.83,54.17,65.5,12
2002,20,0.16,0.84,67.16,49.79,58.47,12
2002,21,1.87,0.81,56.62,56.94,56.78,12
2002,22,1.62,1.55,71.11,80.81,75.96,12
2002,23,2.7,4.96,70.5,45.37,57.94,12
2002,24,0.29,2.8,78.03,91.74,84.88,12
2002,25,3.64,2.45,83.85,64.42,74.13,12
2002,26,1.51,1.83,79.96,52.61,66.28,12
2002,27,1.55,2.27,51.2,76.82,64.01,12
2002,28,0.83,1.34,73.32,64.38,68.85,12
2002,29,0.15,4.48,65.24,62.11,63.67,12
2002,30,1.9,0.95,69.29,38.96,54.12,12
2002,31,1.22,4.03,41.35,64.25,52.8,12
2002,32,2.25,2.57,69.24,59.69,64.47,12
2002,33,0.34,1.82,54.17,48.14,51.15,12
2002,34,4.29,1.75,36.8,49.57,43.19,12
2002,35,2.79,2.44,50.3,44.95,47.63,12
2002,36,0.24,3.97,64.92,51.98,58.45,12
2002,37,2.99,3.01,26.3,29.98,28.14,12
2002,38,0.96,1.55,49.34,36.69,43.01,12
2002,39,3.81,3.62,74.08,42.23,58.15,12
2002,40,3.42,4.89,21.43,43.98,32.71,12
2002,41,2.35,4.78,34.42,56.93,45.68,12
2002,42,0.79,0.47,38.95,31.82,35.39,12
2002,43,0.32,4.28,20.79,29.69,25.24,12
2002,44,3.87,0.43,40.97,48.68,44.82,12
2002,45,4.47,3.56,41.77,17.92,29.84,12
2002,46,3.36,3.09,56.86,19.94,38.4,12
2002,47,2.53,1.36,14.15,43.24,28.69,12
2002,48,0.2,2.22,14.57,43.3,28.93,12
2002,49,4.72,2.61,39.16,24.77,31.96,12
2002,50,3.97,2.3,25.16,36.68,30.92,12
2002,51,0.67,2.33,51.76,34.45,43.11,12
2002,52,3.57,3.19,65.15,45.37,55.26,12
2003,1,2.1,3.78,31.57,33.5,32.54,12
2003,2,4.69,4.39,30.82,41.39,36.11,12
2003,3,0.68,0.92,18.79,48.39,33.59,12
2003,4,1.67,3.42,44.98,33.56,39.27,12
2003,5,1.15,2.43,33.09,59.41,46.25,12
2003,6,4.05,4.68,44.34,39.65,42.0,12
2003,7,1.95,2.53,50.77,57.84,54.3,12
2003,8,4.19,3.52,53.6,34.29,43.95,12
2003,9,1.7,0.32,63.53,58.37,60.95,12
2003,10,4.83,0.1,56.41,59.78,58.09,12
2003,11,2.28,2.31,37.57,62.86,50.22,12
2003,12,3.23,4.64,30.01,59.84,44.92,12
2003,13,1.62,0.63,48.64,61.0,54.82,12
2003,14,3.75,0.75,46.75,64.73,55.74,12
2003,15,4.21,2.64,62.68,77.73,70.21,12
2003,16,1.57,0.55,75.39,46.47,60.93,12
2003,17,0.38,4.64,73.14,70.54,71.84,12
2003,18,0.21,2.45,76.26,52.8,64.53,12
2003,19,1.42,2.53,73.24,43.76,58.5,12
2003,20,4.43,4.31,52.43,83.61,68.02,12
2003,21,4.07,4.11,94.83,56.76,75.79,12
2003,22,1.58,1.31,90.34,67.84,79.09,12
2003,23,2.98,1.67,75.94,43.07,59.51,12
2003,24,1.46,0.38,100.0,57.4,78.7,12
2003,25,4.62,2.28,73.09,54.3,63.69,12
2003,26,4.77,4.31,60.03,64.15,62.09,12
2003,27,2.24,2.34,83.24,62.9,73.07,12
2003,28,4.42,1.15,49.33,76.54,62.94,12
2003,29,2.53,2.96,84.42,46.27,65.35,12
2003,30,2.6,0.61,71.3,51.48,61.39,12
2003,31,2.28,2.14,52.21,59.62,55.91,12
2003,32,2.56,2.79,51.54,43.31,47.42,12
2003,33,1.36,0.9,61.1,42.21,51.66,12
2003,34,4.8,4.14,71.99,36.57,54.28,12
2003,35,2.36,2.29,47.27,57.11,52.19,12
2003,36,4.23,1.73,28.94,47.78,38.36,12
2003,37,1.8,3.11,14.29,43.22,28.75,12
2003,38,1.03,0.17,43.48,55.42,49.45,12
2003,39,2.81,4.9,64.02,29.63,46.83,12
2003,40,2.6,2.53,25.13,28.24,26.69,12
2003,41,3.6,0.97,56.33,42.3,49.32,12
2003,42,2.16,4.56,18.48,43.96,31.22,12
2003,43,2.45,4.48,26.03,32.59,29.31,12
2003,44,3.76,0.37,58.36,15.73,37.05,12
2003,45,2.21,4.85,13.27,37.72,25.49,12
2003,46,4.38,2.58,52.33,24.64,38.49,12
2003,47,2.56,2.95,57.31,32.98,45.15,12
2003,48,4.26,2.32,55.61,30.98,43.29,12
2003,49,2.86,2.43,42.28,34.79,38.54,12
2003,50,2.3,1.69,26.05,35.96,31.0,12
2003,51,2.6,2.96,43.91,33.71,38.81,12
2003,52,0.72,4.55,22.42,56.51,39.47,12
2004,1,0.6,3.98,69.1,52.89,61.0,12
2004,2,0.94,3.11,8.93,41.92,25.43,12
2004,3,4.32,1.02,36.19,52.22,44.2,12
2004,4,1.68,0.59,6.6,61.92,34.26,12
2004,5,1.87,4.3,42.53,39.12,40.83,12
2004,6,2.44,2.32,32.01,54.23,43.12,12
2004,7,2.24,2.65,46.55,54.74,50.64,12
2004,8,2.14,0.74,37.95,56.74,47.34,12
2004,9,1.79,4.71,54.35,48.98,51.66,12
2004,10,3.74,3.82,58.54,57.12,57.83,12
2004,11,4.87,0.61,67.19,46.01,56.6,12
2004,12,2.66,3.47,48.38,56.01,52.2,12
2004,13,4.81,1.58,82.26,73.08,77.67,12
2004,14,1.45,1.58,81.6,73.92,77.76,12
2004,15,1.24,4.92,48.45,71.94,60.2,12
2004,16,4.22,1.09,59.12,52.73,55.92,12
2004,17,2.97,0.11,54.52,55.22,54.87,12
2004,18,2.56,1.32,61.89,73.36,67.63,12
2004,19,0.59,2.31,62.35,70.58,66.46,12
2004,20,4.59,3.4,100.0,82.56,91.28,12
2004,21,2.67,2.81,58.24,67.07,62.66,12
2004,22,4.81,2.9,54.01,69.74,61.88,12
2004,23,0.81,2.24,96.73,54.08,75.41,12
2004,24,2.29,3.19,73.08,66.18,69.63,12
2004,25,2.56,3.51,83.01,33.11,58.06,12
2004,26,0.89,3.87,70.79,61.35,66.07,12
2004,27,1.14,0.73,69.87,79.46,74.67,12
2004,28,0.36,1.8,62.25,73.84,68.04,12
2004,29,3.24,1.34,67.66,73.99,70.82,12
2004,30,4.65,3.81,68.55,64.71,66.63,12
2004,31,1.63,2.11,71.92,39.93,55.92,12
2004,32,2.67,1.83,86.47,72.08,79.28,12
2004,33,1.62,4.73,53.8,62.45,58.13,12
2004,34,1.38,0.73,53.87,65.8,59.83,12
2004,35,0.62,3.73,62.12,62.08,62.1,12
2004,36,4.07,0.68,24.93,30.44,27.69,12
2004,37,4.27,4.93,42.3,35.58,38.94,12
2004,38,4.52,0.9,27.12,48.36,37.74,12
2004,39,0.39,2.48,63.26,35.74,49.5,12
2004,40,2.78,4.45,49.73,41.53,45.63,12
2004,41,3.49,0.84,40.44,31.24,35.84,12
2004,42,3.5,1.5,40.19,64.22,52.2,12
2004,43,2.46,2.19,36.98,27.08,32.03,12
2004,44,4.93,4.64,25.9,31.52,28.71,12
2004,45,1.19,4.92,45.82,31.22,38.52,12
2004,46,4.96,0.74,35.39,19.25,27.32,12
2004,47,3.97,3.54,36.41,19.84,28.13,12
2004,48,3.95,0.79,7.65,58.19,32.92,12
2004,49,1.48,0.78,41.47,26.91,34.19,12
2004,50,3.23,3.31,37.01,42.12,39.56,12
2004,51,1.64,4.34,49.04,45.93,47.48,12
2004,52,2.6,4.05,22.99,17.46,20.22,12
2005,1,4.28,5.0,37.3,2.97,20.13,12
2005,2,0.64,3.51,23.66,49.34,36.5,12
2005,3,3.65,0.41,33.27,62.52,47.89,12
2005,4,2.88,2.71,36.64,42.55,39.59,12
2005,5,0.45,4.61,60.79,44.28,52.53,12
2005,6,0.38,2.49,58.6,25.1,41.85,12
2005,7,1.86,3.26,34.37,56.21,45.29,12
2005,8,3.93,3.38,42.57,38.59,40.58,12
2005,9,1.35,4.74,81.58,62.56,72.07,12
2005,10,2.73,0.37,67.18,37.98,52.58,12
2005,11,0.75,0.52,90.93,52.72,71.83,12
2005,12,0.91,0.73,76.26,48.56,62.41,12
2005,13,0.68,4.54,49.7,63.57,56.63,12
2005,14,4.84,3.55,39.88,35.04,37.46,12
2005,15,3.07,2.38,57.43,65.13,61.28,12
2005,16,3.47,1.09,63.23,60.87,62.05,12
2005,17,4.38,0.44,80.35,63.61,71.98,12
2005,18,4.06,0.22,71.16,65.26,68.21,12
2005,19,3.67,2.35,54.17,80.58,67.37,12
2005,20,0.82,4.62,50.6,74.91,62.75,12
2005,21,4.05,1.22,72.21,65.67,68.94,12
2005,22,1.46,4.34,77.89,86.33,82.11,12
2005,23,2.89,3.86,63.54,68.89,66.21,12
2005,24,2.78,1.61,85.2,68.44,76.82,12
2005,25,2.95,2.92,66.53,79.31,72.92,12
2005,26,1.73,0.31,66.12,58.36,62.24,12
2005,27,1.68,2.56,70.19,52.22,61.21,12
2005,28,4.26,1.21,98.73,59.58,79.16,12
2005,29,3.73,1.98,77.55,36.87,57.21,12
2005,30,3.35,3.81,76.38,45.89,61.14,12
2005,31,2.98,1.64,49.23,58.46,53.85,12
2005,32,4.89,2.52,82.41,52.89,67.65,12
2005,33,3.5,3.4,53.69,30.52,42.1,12
2005,34,4.78,1.89,65.07,70.35,67.71,12
2005,35,0.22,1.48,41.9,41.31,41.6,12
2005,36,0.5,0.98,30.46,54.14,42.3,12
2005,37,2.72,1.43,48.91,61.38,55.14,12
2005,38,3.02,2.73,71.11,47.83,59.47,12
2005,39,4.3,1.03,63.38,27.57,45.48,12
2005,40,4.9,1.38,39.74,58.79,49.26,12
2005,41,1.67,3.23,38.34,40.63,39.49,12
2005,42,1.68,4.39,44.07,32.47,38.27,12
2005,43,1.01,0.2,42.72,32.22,37.47,12
2005,44,3.24,1.95,3.85,41.99,22.92,12
2005,45,2.39,0.15,40.75,45.42,43.08,12
2005,46,3.01,0.89,0.0,40.69,20.35,12
2005,47,4.9,4.11,14.14,42.82,28.48,12
2005,48,2.33,4.07,32.88,19.33,26.1,12
2005,49,1.89,0.39,16.77,47.43,32.1,12
2005,50,2.15,4.73,53.11,39.88,46.49,12
2005,51,4.95,3.75,20.64,31.47,26.06,12
2005,52,1.35,3.03,0.0,44.03,22.02,12
2006,1,2.36,3.25,37.98,0.82,19.4,12
2006,2,1.31,2.93,25.82,46.6,36.21,12
2006,3,0.65,4.34,35.73,43.9,39.81,12
2006,4,3.19,1.2,24.2,49.53,36.86,12
2006,5,3.02,1.59,16.23,36.39,26.31,12
2006,6,1.05,0.11,59.46,63.5,61.48,12
2006,7,2.66,4.44,36.71,35.41,36.06,12
2006,8,4.24,2.59,35.62,38.6,37.11,12
2006,9,4.21,2.3,31.76,64.01,47.88,12
2006,10,4.06,0.37,46.9,60.06,53.48,12
2006,11,4.5,4.83,39.96,56.89,48.42,12
2006,12,2.06,3.1,64.57,31.28,47.92,12
2006,13,0.25,3.73,73.34,49.39,61.37,12
2006,14,0.73,1.84,70.82,62.07,66.45,12
2006,15,3.09,4.85,57.68,52.75,55.22,12
2006,16,2.1,0.25,51.33,45.22,48.27,12
2006,17,4.4,2.13,53.67,65.78,59.73,12
2006,18,3.92,1.94,72.07,69.5,70.79,12
2006,19,0.93,4.47,71.55,79.09,75.32,12
2006,20,2.92,0.35,81.83,61.57,71.7,12
2006,21,3.19,2.2,65.12,56.11,60.62,12
2006,22,0.72,3.53,49.54,41.79,45.67,12
2006,23,4.85,4.65,65.53,48.56,57.05,12
2006,24,3.46,4.12,75.96,68.29,72.12,12
2006,25,1.51,0.29,65.08,45.22,55.15,12
2006,26,3.46,1.78,56.74,53.83,55.28,12
2006,27,3.17,4.5,88.57,57.13,72.85,12
2006,28,2.23,2.16,57.71,63.49,60.6,12
2006,29,1.4,3.54,71.31,72.54,71.92,12
2006,30,1.87,4.76,76.49,67.89,72.19,12
2006,31,2.03,4.55,53.51,67.33,60.42,12
2006,32,4.86,0.46,65.72,62.54,64.13,12
2006,33,4.57,2.71,55.55,47.0,51.27,12
2006,34,3.42,2.2,41.78,67.49,54.64,12
2006,35,2.01,1.22,64.4,46.51,55.46,12
2006,36,2.66,0.36,45.42,46.04,45.73,12
2006,37,3.53,3.48,46.24,38.73,42.48,12
2006,38,1.17,4.02,45.43,57.77,51.6,12
